micro_hab_data_tbl_id,location_table_id,transect_code,fish_data_id,date,count,species,fl_mm,dist_to_bottom,depth,focal_velocity,velocity,surface_turbidity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,channel_geomorphic_unit,date_format_raw
167,15,12.2,,2001-08-20,0,,,,19,,2.02,0,0,0,0,80,10,10,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
168,15,12.3,,2001-08-20,0,,,,22,,1.6,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
169,15,12.4,,2001-08-20,0,,,,22,,1.62,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
170,15,15.1,,2001-08-20,0,,,,9,,0,0,0,0,20,80,0,0,75,0,0,25,0,100,0,0,riffle margin,yyyy-mm-dd
171,15,15.2,,2001-08-20,0,,,,27,,0.56,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
172,15,15.3,,2001-08-20,0,,,,40,,0.73,0,0,0,50,0,50,0,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
173,15,15.4,,2001-08-20,0,,,,48,,0.31,0,0,0,50,0,50,0,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
174,15,18.1,,2001-08-20,0,,,,11,,0,0,80,0,0,20,0,0,75,0,0,25,0,100,0,0,riffle margin,yyyy-mm-dd
175,15,18.2,,2001-08-20,0,,,,16,,0,0,60,0,0,0,40,0,80,0,0,20,0,100,0,0,riffle margin,yyyy-mm-dd
176,15,18.3,,2001-08-20,0,,,,27,,0.65,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
177,15,18.4,,2001-08-20,0,,,,39,,0.18,0,0,0,20,60,20,0,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
178,15,21.1,,2001-08-20,0,,,,4,,0,0,100,0,0,0,0,0,70,0,0,30,0,100,0,0,riffle margin,yyyy-mm-dd
179,15,21.2,,2001-08-20,0,,,,15,,0,0,90,0,0,0,10,0,10,0,0,90,0,100,0,0,riffle margin,yyyy-mm-dd
180,15,21.3,,2001-08-20,0,,,,20,,0,0,100,0,0,0,0,0,40,0,0,60,0,100,0,0,riffle margin,yyyy-mm-dd
181,15,21.4,,2001-08-20,0,,,,31,,0.4,0,0,0,0,100,0,0,60,0,0,40,0,100,0,0,riffle margin,yyyy-mm-dd
182,15,24.1,,2001-08-20,0,,,,13,,0,0,75,0,0,0,25,0,85,0,0,15,0,100,0,0,riffle margin,yyyy-mm-dd
183,15,24.2,,2001-08-20,0,,,,17,,0,0,75,0,0,0,25,0,85,0,0,15,0,100,0,0,riffle margin,yyyy-mm-dd
184,15,24.3,,2001-08-20,0,,,,29,,0,0,80,0,0,10,10,0,65,0,0,35,0,100,0,0,riffle margin,yyyy-mm-dd
185,15,24.4,,2001-08-20,0,,,,29,,0.24,0,0,0,0,100,0,0,85,0,0,15,0,100,0,0,riffle margin,yyyy-mm-dd
186,16,0.1,,2001-08-20,0,,,,27,,1.6,0,0,0,40,0,60,0,100,0,0,0,0,90,10,0,riffle,yyyy-mm-dd
187,16,0.2,,2001-08-20,0,,,,26,,1.06,0,0,0,30,0,70,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
188,16,0.3,,2001-08-20,0,,,,25,,1.55,0,0,0,90,0,10,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
189,16,0.4,,2001-08-20,0,,,,25,,1.36,0,0,50,0,0,50,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
190,16,3.1,,2001-08-20,0,,,,22,,0.37,0,0,50,0,0,50,0,100,0,0,0,0,90,10,0,riffle,yyyy-mm-dd
191,16,3.2,,2001-08-20,0,,,,24,,1.85,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
192,16,3.3,,2001-08-20,0,,,,24,,1.64,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
193,16,3.4,,2001-08-20,0,,,,25,,1.75,0,0,10,0,80,10,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
194,16,6.1,,2001-08-20,0,,,,12,,0.56,0,0,75,0,0,25,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
195,16,6.2,,2001-08-20,0,,,,22,,0.71,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
196,16,6.3,,2001-08-20,0,,,,24,,1.06,0,0,60,0,0,40,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
197,16,6.4,,2001-08-20,0,,,,23,,1.73,0,0,50,0,0,50,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
198,16,9.1,,2001-08-20,0,,,,18,,0.31,0,0,0,50,0,50,0,90,10,0,0,0,90,10,0,riffle,yyyy-mm-dd
199,16,9.2,,2001-08-20,0,,,,18,,0.59,0,0,20,0,0,80,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
200,16,9.3,,2001-08-20,0,,,,18,,1.45,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
201,16,9.4,,2001-08-20,0,,,,19,,1.32,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
202,16,12.1,,2001-08-20,0,,,,19,,0.88,0,0,50,0,0,50,0,90,0,0,10,0,100,0,0,riffle,yyyy-mm-dd
203,16,12.2,,2001-08-20,0,,,,20,,0.91,0,0,60,0,20,20,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
204,16,12.3,,2001-08-20,0,,,,22,,1.06,0,0,50,0,0,50,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
205,16,12.4,,2001-08-20,0,,,,21,,1.75,0,0,75,0,25,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
206,16,15.1,,2001-08-20,0,,,,14,,0.27,0,50,0,0,50,0,0,90,10,0,0,0,100,0,0,riffle,yyyy-mm-dd
207,16,15.2,,2001-08-20,0,,,,17,,0.39,0,0,30,30,40,0,0,90,10,0,0,0,100,0,0,riffle,yyyy-mm-dd
208,16,15.3,,2001-08-20,0,,,,19,,1.11,0,0,80,20,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
209,16,15.4,,2001-08-20,0,,,,20,,1.32,0,0,30,0,70,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
210,16,18.1,,2001-08-20,0,,,,8,,0.31,0,0,0,45,0,45,10,80,20,0,0,0,80,20,0,riffle,yyyy-mm-dd
211,16,18.2,,2001-08-20,0,,,,16,,0.82,0,0,0,50,0,50,0,85,15,0,0,0,100,0,0,riffle,yyyy-mm-dd
212,16,18.3,,2001-08-20,0,,,,27,,1.15,0,0,25,0,25,50,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
213,16,18.4,,2001-08-20,0,,,,29,,1.6,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
214,16,21.1,,2001-08-20,0,,,,14,,0,0,0,20,0,0,80,0,90,10,0,0,0,80,20,0,riffle,yyyy-mm-dd
215,16,21.2,,2001-08-20,0,,,,20,,0.56,0,0,50,0,30,20,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
216,16,21.3,,2001-08-20,0,,,,27,,0.8,0,0,20,0,80,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
217,16,21.4,,2001-08-20,0,,,,24,,1.22,0,0,10,0,90,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
218,16,24.1,,2001-08-20,0,,,,11,,0,0,0,20,30,50,0,0,80,0,0,20,0,90,10,0,riffle,yyyy-mm-dd
219,16,24.2,,2001-08-20,0,,,,13,,0.75,0,0,50,0,50,0,0,85,15,0,0,0,100,0,0,riffle,yyyy-mm-dd
220,16,24.3,,2001-08-20,0,,,,16,,1.5,0,0,50,0,50,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
221,16,24.4,,2001-08-20,0,,,,21,,0.18,0,0,30,30,0,40,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
222,17,0.1,,2001-08-20,0,,,,8,,0,0,0,50,40,10,0,0,90,0,0,10,0,100,0,0,glide margin,yyyy-mm-dd
223,17,0.2,,2001-08-20,0,,,,14,,0,0,0,10,70,20,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
224,17,0.3,,2001-08-20,0,,,,22,,0,0,0,10,40,50,0,0,90,10,0,0,0,100,0,0,glide margin,yyyy-mm-dd
225,17,0.4,,2001-08-20,0,,,,27,,0,0,0,10,40,50,0,0,80,20,0,0,0,100,0,0,glide margin,yyyy-mm-dd
226,17,3.1,,2001-08-20,0,,,,11,,0,0,0,90,10,0,0,0,80,0,0,20,0,90,10,0,glide margin,yyyy-mm-dd
227,17,3.2,,2001-08-20,0,,,,16,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
228,17,3.3,,2001-08-20,0,,,,23,,0,0,0,0,40,60,0,0,90,10,0,0,0,100,0,0,glide margin,yyyy-mm-dd
229,17,3.4,,2001-08-20,0,,,,26,,0,0,0,10,60,30,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
230,17,6.1,,2001-08-20,0,,,,12,,0,0,0,20,70,10,0,0,60,40,0,0,0,100,0,0,glide margin,yyyy-mm-dd
231,17,6.2,,2001-08-20,0,,,,23,,0,0,0,0,80,10,10,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
232,17,6.3,,2001-08-20,0,,,,29,,0,0,0,0,50,50,0,0,90,10,0,0,0,100,0,0,glide margin,yyyy-mm-dd
233,17,6.4,,2001-08-20,0,,,,43,,0,0,0,10,50,40,0,0,85,15,0,0,0,100,0,0,glide margin,yyyy-mm-dd
234,17,9.1,,2001-08-20,0,,,,13,,0,0,0,20,70,10,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
235,17,9.2,,2001-08-20,0,,,,23,,0,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
236,17,9.3,,2001-08-20,0,,,,35,,0,0,0,0,50,50,0,0,90,10,0,0,0,100,0,0,glide margin,yyyy-mm-dd
237,17,9.4,,2001-08-20,0,,,,47,,0.54,0,0,0,0,70,20,10,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
238,17,12.1,,2001-08-20,0,,,,10,,0,0,0,20,60,20,0,0,90,0,0,10,0,100,0,0,glide margin,yyyy-mm-dd
239,17,12.2,,2001-08-20,0,,,,19,,0,0,0,0,50,30,10,10,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
240,17,12.3,,2001-08-20,0,,,,26,,0.42,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
241,17,12.4,,2001-08-20,0,,,,39,,1,0,0,20,0,60,20,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
242,17,15.1,,2001-08-20,0,,,,12,,0,0,0,0,50,50,0,0,90,0,0,10,0,0,0,100,glide margin,yyyy-mm-dd
243,17,15.2,,2001-08-20,0,,,,21,,0.42,0,0,0,40,50,10,0,100,0,0,0,0,90,0,10,glide margin,yyyy-mm-dd
244,17,15.3,,2001-08-20,0,,,,23,,1.13,0,0,0,40,50,10,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
245,17,15.4,,2001-08-20,0,,,,32,,1.17,0,0,10,50,40,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
246,17,18.1,,2001-08-20,0,,,,4,,0,0,0,0,60,10,0,30,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
247,17,18.2,,2001-08-20,0,,,,21,,0,0,0,10,50,30,10,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
248,17,18.3,,2001-08-20,0,,,,25,,0.95,0,0,0,50,50,0,0,90,10,0,0,0,100,0,0,glide margin,yyyy-mm-dd
249,17,18.4,,2001-08-20,0,,,,27,,1.67,0,0,0,60,30,10,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
250,17,21.1,,2001-08-20,0,,,,9,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
251,17,21.2,,2001-08-20,0,,,,18,,0.18,0,0,10,40,50,0,0,90,10,0,0,0,100,0,0,glide margin,yyyy-mm-dd
252,17,21.3,,2001-08-20,0,,,,31,,0.52,0,0,0,70,10,20,0,90,0,0,10,0,100,0,0,glide margin,yyyy-mm-dd
253,17,21.4,,2001-08-20,0,,,,36,,1.49,0,0,0,30,40,30,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
254,17,24.1,,2001-08-20,0,,,,8,,0,0,0,0,20,50,30,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
255,17,24.2,,2001-08-20,0,,,,17,,0,0,0,10,30,30,30,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
256,17,24.3,,2001-08-20,0,,,,29,,1.47,0,0,0,60,20,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
257,17,24.4,,2001-08-20,0,,,,34,,2.75,0,0,0,20,30,50,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
258,18,0.1,,2001-08-20,0,,,,31,,0.43,10,0,0,70,20,10,0,100,0,0,0,0,80,20,0,glide margin,yyyy-mm-dd
259,18,0.2,,2001-08-20,0,,,,65,,2.3,10,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
260,18,0.3,,2001-08-20,0,,,,73,,2.47,10,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
261,18,0.4,,2001-08-20,0,,,,76,,2.83,10,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
262,18,3.1,,2001-08-20,0,,,,27,,1.37,10,0,0,10,60,30,0,100,0,0,0,0,80,20,0,glide margin,yyyy-mm-dd
263,18,3.2,,2001-08-20,0,,,,47,,2.24,10,0,0,20,70,10,0,85,0,0,15,0,100,0,0,glide,yyyy-mm-dd
264,18,3.3,,2001-08-20,0,,,,61,,3.3,10,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
265,18,3.4,,2001-08-20,0,,,,66,,3.68,10,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
266,18,6.1,,2001-08-20,0,,,,29,,2.33,10,0,0,10,40,10,40,80,0,0,20,0,90,10,0,glide,yyyy-mm-dd
267,18,6.2,,2001-08-20,0,,,,50,,3.37,10,0,0,20,80,0,0,85,0,0,15,0,100,0,0,glide,yyyy-mm-dd
268,18,6.3,,2001-08-20,0,,,,70,,3.1,10,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
269,18,6.4,,2001-08-20,0,,,,79,,3.02,10,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
270,18,9.1,,2001-08-20,0,,,,24,,1.34,10,0,0,40,50,10,0,80,0,0,20,0,90,10,0,glide margin,yyyy-mm-dd
271,18,9.2,,2001-08-20,0,,,,53,,3.17,10,0,0,10,80,10,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
272,18,9.3,,2001-08-20,0,,,,65,,3.09,10,0,0,50,50,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
273,18,9.4,,2001-08-20,0,,,,69,,3.4,10,0,0,20,70,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
274,18,12.1,,2001-08-20,0,,,,29,,3.42,10,0,0,80,20,0,0,90,0,0,10,0,90,10,0,glide margin,yyyy-mm-dd
275,18,12.2,,2001-08-20,0,,,,57,,4,10,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
276,18,12.3,,2001-08-20,0,,,,60,,3.8,10,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
277,18,12.4,,2001-08-20,0,,,,60,,4.17,10,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
278,18,15.1,,2001-08-20,0,,,,39,,1.16,10,0,0,60,40,0,0,100,0,0,0,0,90,10,0,glide margin,yyyy-mm-dd
279,18,15.2,,2001-08-20,0,,,,81,,2.54,10,0,0,10,70,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
280,18,15.3,,2001-08-20,0,,,,83,,1.8,10,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
281,18,15.4,,2001-08-20,0,,,,85,,3.14,10,0,0,10,70,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
282,18,18.1,,2001-08-20,0,,,,25,,2.47,10,0,0,20,60,20,0,100,0,0,0,0,90,10,0,glide,yyyy-mm-dd
283,18,18.2,,2001-08-20,0,,,,42,,2.9,10,0,0,80,20,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
284,18,18.3,,2001-08-20,0,,,,48,,3.66,10,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
285,18,18.4,65,2001-08-20,1,steelhead trout (wild),220,0.029999999,71,3.2,3.2,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
286,18,21.1,,2001-08-20,0,,,,28,,1.9,10,0,0,10,60,20,10,90,0,0,10,0,80,10,10,glide,yyyy-mm-dd
287,18,21.2,,2001-08-20,0,,,,46,,2.04,10,0,0,80,10,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
288,18,21.3,,2001-08-20,0,,,,57,,2.47,10,0,0,10,50,40,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
289,18,21.4,,2001-08-20,0,,,,63,,2.43,10,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
290,18,24.1,,2001-08-20,0,,,,35,,1.45,10,0,0,20,60,20,0,70,0,0,30,0,90,10,0,glide,yyyy-mm-dd
291,18,24.2,,2001-08-20,0,,,,44,,1.86,10,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
292,18,24.3,,2001-08-20,0,,,,62,,2,10,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
293,18,24.4,,2001-08-20,0,,,,64,,2.22,10,0,0,20,70,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
294,19,0.1,,2001-08-20,0,,,,22,,0,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
295,19,0.2,,2001-08-20,0,,,,35,,0.6,0,0,100,0,0,0,0,20,10,0,70,0,100,0,0,pool,yyyy-mm-dd
296,19,0.3,,2001-08-20,0,,,,38,,0.18,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
297,19,0.4,,2001-08-20,0,,,,52,,0,0,0,60,40,0,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
298,19,3.1,,2001-08-20,0,,,,15,,0,0,0,30,70,0,0,0,50,0,0,50,0,90,10,0,pool,yyyy-mm-dd
299,19,3.2,,2001-08-20,0,,,,24,,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
300,19,3.3,,2001-08-20,0,,,,38,,0.77,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
301,19,3.4,,2001-08-20,0,,,,40,,1.81,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
302,19,6.1,,2001-08-20,0,,,,13,,0,0,0,30,70,0,0,0,70,0,0,30,0,90,10,0,glide margin,yyyy-mm-dd
303,19,6.2,,2001-08-20,0,,,,21,,1.78,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
304,19,6.3,,2001-08-20,0,,,,31,,2.98,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
305,19,6.4,66,2001-08-20,1,steelhead trout (wild),180,0.029999999,36,1.41,2.97,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
305,19,6.4,67,2001-08-20,1,steelhead trout (wild),200,0.029999999,36,1.8099999,2.97,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
305,19,6.4,68,2001-08-20,1,steelhead trout (wild),210,0.029999999,36,1.8099999,2.97,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
306,19,9.1,,2001-08-20,0,,,,20,,2.16,0,0,0,100,0,0,0,90,0,0,10,0,20,80,0,glide,yyyy-mm-dd
307,19,9.2,,2001-08-20,0,,,,29,,3,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
308,19,9.3,69,2001-08-20,1,steelhead trout (wild),160,0.029999999,32,3.4400001,3.38,0,0,10,80,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
308,19,9.3,70,2001-08-20,1,steelhead trout (wild),200,0.029999999,32,3.21,3.38,0,0,10,80,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
309,19,9.4,,2001-08-20,0,,,,32,,2.62,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
310,19,12.1,,2001-08-20,0,,,,21,,2.6,0,0,0,90,10,0,0,100,0,0,0,0,20,80,0,glide,yyyy-mm-dd
311,19,12.2,,2001-08-20,0,,,,28,,2.94,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
312,19,12.3,,2001-08-20,0,,,,33,,2.8,0,0,10,80,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
313,19,12.4,,2001-08-20,0,,,,23,,0.64,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
314,19,15.1,,2001-08-20,0,,,,20,,2.52,0,0,0,100,0,0,0,90,0,0,10,0,80,0,20,glide,yyyy-mm-dd
315,19,15.2,,2001-08-20,0,,,,21,,2.91,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
316,19,15.3,,2001-08-20,0,,,,25,,3.16,0,0,0,70,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
317,19,15.4,,2001-08-20,0,,,,17,,3.11,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
318,19,18.1,,2001-08-20,0,,,,16,,2.41,0,0,0,90,10,0,0,100,0,0,0,0,0,0,100,glide,yyyy-mm-dd
319,19,18.2,,2001-08-20,0,,,,24,,2.41,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
320,19,18.3,,2001-08-20,0,,,,21,,2.16,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
321,19,18.4,,2001-08-20,0,,,,23,,2.75,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
322,19,21.1,,2001-08-20,0,,,,31,,2.03,0,0,70,30,0,0,0,100,0,0,0,0,0,0,100,glide,yyyy-mm-dd
323,19,21.2,,2001-08-20,0,,,,31,,2.45,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,glide,yyyy-mm-dd
324,19,21.3,,2001-08-20,0,,,,41,,2.18,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
325,19,21.4,,2001-08-20,0,,,,19,,2.42,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
326,19,24.1,,2001-08-20,0,,,,32,,0.41,0,0,50,50,0,0,0,100,0,0,0,0,25,0,75,glide,yyyy-mm-dd
327,19,24.2,,2001-08-20,0,,,,37,,1.7,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
328,19,24.3,,2001-08-20,0,,,,39,,0.57,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
329,19,24.4,,2001-08-20,0,,,,28,,1.06,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
330,20,0.1,,2001-08-20,0,,,,44,,2.47,0,0,0,80,20,0,0,90,0,0,0,10,100,0,0,glide,yyyy-mm-dd
331,20,0.2,,2001-08-20,0,,,,45,,2.48,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
332,20,0.3,,2001-08-20,0,,,,41,,0.37,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
333,20,0.4,,2001-08-20,0,,,,23,,0.39,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
334,20,3.1,,2001-08-20,0,,,,28,,1.16,0,0,10,90,0,0,0,100,0,0,0,0,80,10,10,glide,yyyy-mm-dd
335,20,3.2,,2001-08-20,0,,,,32,,1.62,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
336,20,3.3,,2001-08-20,0,,,,33,,1.88,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
337,20,3.4,,2001-08-20,0,,,,33,,1.88,0,0,10,80,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
338,20,6.1,,2001-08-20,0,,,,5,,0.63,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
339,20,6.2,,2001-08-20,0,,,,16,,1.96,0,0,0,100,0,0,0,100,0,0,0,0,40,30,30,glide,yyyy-mm-dd
340,20,6.3,,2001-08-20,0,,,,16,,2.56,0,0,10,80,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
341,20,6.4,,2001-08-20,0,,,,21,,1.81,0,0,20,70,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
342,20,9.1,,2001-08-20,0,,,,11,,0,0,0,60,40,0,0,0,100,0,0,0,0,0,0,100,glide margin,yyyy-mm-dd
343,20,9.2,,2001-08-20,0,,,,32,,0.85,0,0,0,90,10,0,0,100,0,0,0,0,0,0,100,glide,yyyy-mm-dd
344,20,9.3,,2001-08-20,0,,,,35,,0.44,0,0,20,80,0,0,0,100,0,0,0,0,90,0,10,glide,yyyy-mm-dd
345,20,9.4,,2001-08-20,0,,,,35,,0.49,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
346,20,12.1,,2001-08-20,0,,,,20,,1.95,0,0,0,90,10,0,0,100,0,0,0,0,0,0,100,glide,yyyy-mm-dd
347,20,12.2,,2001-08-20,0,,,,22,,2.5,0,0,0,70,30,0,0,100,0,0,0,0,10,0,90,glide,yyyy-mm-dd
348,20,12.3,,2001-08-20,0,,,,14,,2.1,0,0,0,50,50,0,0,100,0,0,0,0,90,0,10,glide,yyyy-mm-dd
349,20,12.4,,2001-08-20,0,,,,16,,1.7,0,0,10,70,20,0,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
350,20,15.1,,2001-08-20,0,,,,24,,1.7,0,0,0,80,20,0,0,100,0,0,0,0,90,10,0,glide,yyyy-mm-dd
